can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,pos,team_name,price
True,True,0.0,,449871,0,0,0,0,0,0,3,0.0,,0,Amadou,0.0,48,False,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,50,449871.jpg,3.0,False,Onana,0.0,False,,i,2,7,76,0,0,0,0,0.0,15.2,Onana,,,,,False,p449871,1755,2,0,6,26,0,0,0,3,0,0,4,353,413.2,152.6,178.0,74.4,0,0,0,0,21,1.68,0.69,2.37,28.53,,,,,,,[],,148,56,203,130,175,94,185,93,0.09,0.0,0.04,0.13,1.46,1.33,292,172,270,66,170,64,541,235,1.08,0.31,0.0,MID,AVL,5.0
True,True,,,469247,0,0,0,0,0,0,3,1.5,,0,Samuel,0.0,49,False,,,50,469247.jpg,0.0,False,Iling-Junior,0.0,False,,a,2,7,0,0,0,0,0,0.0,0.0,Iling Jr,,,,,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,515,216,514,216,510,215,515,216,0.0,0.0,0.0,0.0,0.0,0.0,303,176,281,70,515,216,524,221,0.0,0.0,0.0,MID,AVL,5.0
True,True,,,645618,0,0,0,0,0,0,3,1.0,,0,Bradley,0.0,50,False,,,45,645618.jpg,1.0,False,Burrowes,0.8,False,,a,2,7,1,0,0,0,0,0.0,0.2,Burrowes,,,,,False,p645618,16,0,0,0,1,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.9,,,,,,,[],,489,199,375,187,475,197,489,199,0.0,0.0,0.0,0.0,5.06,5.62,489,244,188,23,375,171,180,58,0.0,0.0,0.0,MID,AVL,4.5
True,True,,,577285,0,0,0,0,0,0,3,1.0,,0,George,0.0,51,False,,,45,577285.jpg,1.0,False,Hemmings,0.4,False,,a,2,7,2,0,0,0,0,0.0,0.4,George Hemmings,,,,,False,p577285,25,0,0,0,0,0,0,0,0,0,0,0,5,0.0,1.7,2.0,0.3,0,0,0,0,0,0.04,0.01,0.05,0.61,,,,,,,[],,483,197,369,185,353,179,392,184,0.14,0.0,0.04,0.18,2.2,0.0,477,240,176,19,371,169,353,129,0.0,0.0,0.0,MID,AVL,4.5
True,True,,,653481,0,0,0,0,0,0,3,1.5,,0,Alysson Edward Franco,0.0,52,False,,,50,653481.jpg,1.0,False,da Rocha dos Santos,0.0,False,,a,2,7,3,0,0,0,0,0.0,0.6,Alysson,,,,,False,p653481,47,0,0,0,2,0,0,0,0,0,0,0,11,3.2,3.5,10.0,1.5,0,0,0,0,0,0.05,0.05,0.1,1.87,,,,,,,[],,384,179,358,177,329,168,380,179,0.1,0.0,0.1,0.2,3.58,3.83,365,219,343,113,385,181,501,206,0.0,0.0,0.0,MID,AVL,5.0
True,True,,,614071,0,0,0,0,0,0,3,2.1,,0,Johan,0.0,53,False,,,60,614071.jpg,0.0,False,Manzambi,1.8,False,,a,2,7,0,0,0,0,0,0.0,0.0,Manzambi,,,,,False,p614071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,553,242,553,242,553,242,553,242,0.0,0.0,0.0,0.0,0.0,0.0,109,72,503,207,553,242,91,30,0.0,0.0,0.0,MID,AVL,6.0
True,True,,,448089,0,0,0,0,0,0,3,2.0,,0,Joao,0.0,54,False,,,55,448089.jpg,3.0,False,Gomes,0.3,False,,a,2,7,85,0,0,0,0,0.0,15.5,Gomes,,,,,False,p448089,2207,1,1,4,41,0,0,0,9,0,0,4,421,486.6,353.4,176.0,102.0,0,0,0,0,25,1.15,1.34,2.49,48.6,,,,,,,[],,117,41,96,70,177,96,125,71,0.05,0.0,0.05,0.1,1.98,1.67,163,103,400,146,173,66,309,106,1.02,0.16,0.0,MID,AVL,5.5
True,True,,,178301,0,0,0,0,0,0,4,2.5,,0,Ollie,0.0,55,False,,,80,178301.jpg,4.5,False,Watkins,12.6,False,,a,2,7,167,0,0,0,0,0.0,20.9,Watkins,,,,,False,p178301,2833,16,4,9,38,0,0,0,4,0,0,26,623,720.2,330.9,1206.0,225.2,0,0,0,0,33,15.4,1.18,16.58,43.39,,,,,2.0,,[],,42,4,107,5,2,2,11,3,0.49,0.0,0.04,0.53,1.38,1.21,7,3,547,65,29,5,31,7,1.05,0.29,0.0,FWD,AVL,8.0
True,True,100.0,,173879,0,0,0,0,0,0,4,0.0,,0,Tammy,0.0,56,False,,2026-07-23T12:01:23.368701Z,55,173879.jpg,1.9,False,Abraham,0.2,False,,a,2,7,23,0,0,0,0,0.0,4.2,Abraham,,,,,False,p173879,278,2,0,0,8,0,0,0,0,0,0,2,93,87.2,49.2,136.0,27.1,0,0,0,0,2,2.05,0.36,2.41,5.12,,,,,,,[],,311,34,286,34,200,36,297,35,0.66,0.0,0.12,0.78,1.66,2.59,121,30,358,27,292,29,536,67,0.65,0.0,0.0,FWD,AVL,5.5
True,True,,,493105,0,0,0,0,0,0,3,2.1,,0,Alejandro,0.0,160,False,,,60,493105.jpg,2.3,False,Garnacho Ferreyra,0.9,False,,a,2,7,56,0,0,0,0,0.0,9.3,Garnacho,,,2026-07-23,,False,p493105,1261,1,4,4,20,0,0,0,2,0,0,3,222,211.4,405.3,399.0,100.5,0,0,0,0,14,3.44,3.68,7.12,20.52,,,,,,,[],,243,109,73,55,66,39,127,73,0.25,0.0,0.26,0.51,1.46,1.43,95,60,489,195,260,108,193,63,1.0,0.29,0.0,MID,AVL,6.0
True,True,,,690838,0,0,0,0,0,0,4,0.0,0.0,0,Brian,0.0,582,0,,,55,690838.jpg,0.0,False,Madjo,0.9,False,,a,2,7,0,0,0,0,0,0.0,0.0,Madjo,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,FWD,AVL,5.5
True,True,,,457569,0,0,0,0,0,0,1,2.0,,0,Đorđe,0.0,57,False,,,45,457569.jpg,3.3,False,Petrović,3.7,False,,a,3,91,124,0,0,0,0,0.0,27.6,Petrović,,,,,False,p457569,3420,0,0,11,54,1,0,0,3,0,109,5,512,822.6,0.0,0.0,82.4,0,0,0,0,38,0.0,0.0,0.0,56.72,,,,,,,[],,26,7,456,46,442,39,167,8,0.0,2.87,0.0,0.0,1.49,1.42,433,33,132,35,126,16,90,15,1.0,0.29,0.0,GK,BOU,4.5
True,True,,,40383,0,0,0,0,0,0,1,1.0,,0,Fraser,0.0,58,False,,,40,40383.jpg,0.0,False,Forster,3.2,False,,a,3,91,0,0,0,0,0,0.0,0.0,Forster,,,,,False,p40383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,396,33,379,15,360,6,398,33,0.0,0.0,0.0,0.0,0.0,0.0,493,42,2,2,402,33,98,16,0.0,0.0,0.0,GK,BOU,4.0
True,True,,,444172,0,0,0,0,0,0,1,1.0,,0,Will,0.0,59,False,,,40,444172.jpg,0.0,False,Dennis,0.2,False,,a,3,91,0,0,0,0,0,0.0,0.0,Dennis,,,,,False,p444172,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,423,43,408,27,389,18,425,43,0.0,0.0,0.0,0.0,0.0,0.0,526,54,35,14,429,43,340,40,0.0,0.0,0.0,GK,BOU,4.0
True,True,,,463981,0,0,0,0,0,0,2,2.5,,0,James,0.0,60,False,,,55,463981.jpg,3.8,False,Hill,1.2,False,,a,3,91,110,0,0,0,0,0.0,20.0,Hill,,,,,False,p463981,2102,0,3,8,24,2,0,0,5,0,0,4,386,579.4,161.7,119.0,86.3,0,0,0,0,22,0.89,1.16,2.04,33.42,,,,,,,[],,83,35,189,48,218,63,157,53,0.04,0.0,0.05,0.09,1.43,1.03,170,23,407,165,73,28,153,59,0.94,0.34,0.0,DEF,BOU,5.5
True,True,,,494521,0,0,0,0,0,0,2,2.5,,0,Adrien,0.0,61,False,,,55,494521.jpg,4.3,False,Truffert,4.9,False,,a,3,91,165,0,0,0,0,0.0,30.0,Truffert,,,,,False,p494521,3378,1,6,11,51,0,0,0,5,0,0,19,607,857.0,574.2,194.0,162.6,0,0,0,0,38,1.35,3.07,4.42,54.42,,,,,,,[],,19,7,37,2,160,43,43,7,0.04,0.0,0.08,0.12,1.45,1.36,185,27,422,169,39,15,76,30,1.01,0.29,0.0,DEF,BOU,5.5
True,True,,,242882,0,0,0,0,0,0,2,2.2,,0,Bafodé,0.0,62,False,,,50,242882.jpg,2.6,False,Diakité,0.2,False,,a,3,91,46,0,0,0,0,0.0,9.2,Diakité,,,,,False,p242882,1275,0,0,4,27,0,0,0,1,0,0,2,164,267.0,54.3,22.0,34.4,0,0,0,0,15,0.02,0.19,0.21,22.47,,,,,,,[],,217,83,280,95,308,107,279,91,0.0,0.0,0.01,0.01,1.59,1.91,277,50,255,129,224,91,359,126,1.06,0.28,0.0,DEF,BOU,5.0
True,True,0.0,,620487,0,0,0,0,0,0,2,2.2,,0,Veljko,0.0,63,False,Unspecified injury - Unknown return date,2026-08-06T10:00:10.456051Z,50,620487.jpg,2.7,False,Milosavljevic,0.0,False,,i,3,91,19,0,0,0,0,0.0,3.8,Milosavljević,,,,,False,p620487,367,0,0,1,6,0,0,0,0,0,0,0,63,98.4,13.9,10.0,12.2,0,0,0,0,4,0.15,0.19,0.34,4.42,,,,,,,[],,306,111,331,117,328,118,330,114,0.04,0.0,0.05,0.09,1.08,1.47,361,72,339,151,207,85,468,163,0.98,0.25,0.0,DEF,BOU,5.0
True,True,,,54469,0,0,0,0,0,0,2,1.7,,0,Adam,0.0,64,False,,,45,54469.jpg,2.6,False,Smith,0.1,False,,a,3,91,58,0,0,0,0,0.0,12.9,Smith,,,,,False,p54469,1073,0,2,6,16,0,0,0,3,0,0,4,185,176.2,76.6,18.0,27.1,0,0,0,0,14,0.0,0.23,0.23,18.18,,,,,,,[],,259,97,260,87,314,112,296,100,0.0,0.0,0.02,0.02,1.52,1.34,369,74,68,48,217,86,405,144,1.17,0.5,0.0,DEF,BOU,4.5
True,True,0.0,,436893,0,0,0,0,0,0,2,1.7,,0,Julián,0.0,65,False,Thigh injury - Unknown return date,2026-08-09T08:00:05.645826Z,45,436893.jpg,0.0,False,Araujo Zúñiga,0.1,False,,i,3,91,0,0,0,0,0,0.0,0.0,J.Araujo,,,,,False,p436893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,462,173,454,173,439,172,464,173,0.0,0.0,0.0,0.0,0.0,0.0,428,113,127,87,467,173,426,150,0.0,0.0,0.0,DEF,BOU,4.5
True,True,,,575901,0,0,0,0,0,0,2,1.0,,0,Julio,0.0,66,False,,,40,575901.jpg,1.0,False,Soler Barreto,0.6,False,,a,3,91,3,0,0,0,0,0.0,0.8,Soler,,,,,False,p575901,34,0,0,0,2,0,0,0,0,0,0,0,2,1.8,2.5,2.0,0.6,0,0,0,0,0,0.0,0.0,0.0,1.62,,,,,,,[],,388,132,362,127,347,125,387,131,0.0,0.0,0.0,0.0,4.29,5.29,549,176,58,39,360,125,249,89,0.0,0.0,0.0,DEF,BOU,4.0
True,True,,,499604,0,0,0,0,0,0,3,2.3,,0,Rayan Vitor,0.0,67,False,,,65,499604.jpg,4.5,False,Simplício Rocha,3.3,False,,a,3,91,67,0,0,0,0,0.0,10.3,Rayan,,,,,False,p499604,1110,5,2,6,10,0,0,0,1,0,0,3,238,277.6,211.9,263.0,75.3,0,0,0,0,13,2.67,1.84,4.51,19.14,,,,,,,[],,213,94,157,105,112,65,182,90,0.22,0.0,0.15,0.37,1.55,0.81,50,35,523,223,27,12,87,28,1.05,0.49,0.0,MID,BOU,6.5
True,True,,,201658,0,0,0,0,0,0,3,2.1,,0,Marcus,0.0,68,False,,,60,201658.jpg,4.0,False,Tavernier,1.8,False,,a,3,91,137,0,0,0,0,0.0,22.8,Tavernier,,,,,False,p201658,2732,7,4,11,44,0,0,0,6,0,0,14,552,656.8,816.6,605.0,207.9,0,0,0,0,31,9.06,4.6,13.66,41.06,6.0,,1.0,,3.0,,[],,60,17,15,14,30,16,19,15,0.3,0.0,0.15,0.45,1.35,1.45,66,44,460,179,57,24,156,48,1.02,0.36,0.0,MID,BOU,6.0
True,True,,,503139,0,0,0,0,0,0,3,2.1,,0,Alex,0.0,69,False,,,60,503139.jpg,3.7,False,Scott,1.6,False,,a,3,91,136,0,0,0,0,0.0,22.7,Scott,,,,,False,p503139,2848,3,2,11,41,0,0,0,5,0,0,9,603,597.2,482.0,314.0,139.0,0,0,0,0,34,3.8,2.94,6.74,47.02,7.0,,4.0,,,,[],,77,25,53,46,91,57,63,41,0.12,0.0,0.09,0.21,1.49,1.3,98,63,492,198,81,35,155,47,1.07,0.35,0.0,MID,BOU,6.0
True,True,,,222683,0,0,0,0,0,0,3,2.1,,0,Justin,0.0,70,False,,,60,222683.jpg,2.0,False,Kluivert,1.1,False,,a,3,91,41,0,0,0,0,0.0,6.8,Kluivert,,,,,False,p222683,945,2,0,4,19,0,0,0,5,0,0,3,147,148.0,305.1,135.0,58.8,0,0,0,0,10,2.31,1.55,3.86,17.96,,,2.0,,2.0,,[],,276,127,124,86,202,112,224,114,0.22,0.0,0.15,0.37,1.71,1.81,74,47,468,182,290,124,214,69,0.95,0.38,0.0,MID,BOU,6.0
True,True,,,155408,0,0,0,0,0,0,3,1.5,,0,Lewis,0.0,71,False,,,50,155408.jpg,2.2,False,Cook,0.1,False,,a,3,91,40,0,0,0,0,0.0,8.0,Cook,,,,,False,p155408,872,0,1,1,19,0,0,0,1,1,0,0,190,206.8,183.8,12.0,40.6,0,0,0,0,8,0.07,0.52,0.59,14.0,8.0,,,,,,[],,247,111,181,120,324,165,269,131,0.01,0.0,0.05,0.06,1.44,1.96,231,140,209,34,266,111,415,159,0.83,0.1,0.0,MID,BOU,5.0
True,True,,,496208,0,0,0,0,0,0,3,1.5,,0,Ben,0.0,72,False,,,50,496208.jpg,1.4,False,Gannon-Doak,0.1,False,,a,3,91,11,0,0,0,0,0.0,2.2,Gannon-Doak,,,,,False,p496208,105,0,1,0,1,0,0,0,0,0,0,0,33,32.4,17.8,39.0,8.9,0,0,0,0,0,0.26,0.13,0.39,4.74,,,,,,,[],,347,160,326,167,286,150,341,161,0.22,0.0,0.11,0.33,4.06,0.86,320,186,298,80,337,151,383,144,0.0,0.0,0.0,MID,BOU,5.0
True,True,,,200785,0,0,0,0,0,0,3,1.5,,0,Tyler,0.0,73,False,,,50,200785.jpg,3.1,False,Adams,0.7,False,,a,3,91,77,0,0,0,0,0.0,15.4,Adams,,,,,False,p200785,1769,2,2,7,28,0,0,0,8,0,0,3,346,387.0,158.2,115.0,66.3,0,0,0,0,21,0.63,0.63,1.26,27.18,,,,,,,[],,157,62,197,126,223,121,208,105,0.03,0.0,0.03,0.06,1.38,1.42,244,149,222,43,158,60,235,80,1.07,0.36,0.0,MID,BOU,5.0
True,True,,,111317,0,0,0,0,0,0,3,1.5,,0,David,0.0,74,False,,,50,111317.jpg,1.9,False,Brooks,0.2,False,,a,3,91,59,0,0,0,0,0.0,11.8,Brooks,,,,,False,p111317,1188,1,3,5,20,0,0,0,7,0,0,4,215,236.2,384.5,434.0,104.1,0,0,0,0,13,5.81,3.4,9.21,20.25,9.0,,3.0,,,,[],,230,102,87,65,53,32,121,69,0.44,0.0,0.26,0.7,1.53,1.52,223,135,201,29,291,125,366,136,0.98,0.38,0.0,MID,BOU,5.0
True,True,0.0,,158499,0,0,0,0,0,0,3,0.0,,0,Ryan,0.0,75,False,Suspended until 29 Aug,2026-07-24T17:30:10.035483Z,50,158499.jpg,1.8,False,Christie,0.0,False,,s,3,91,47,0,0,0,0,0.0,9.4,Christie,,,,,False,p158499,978,2,1,3,14,0,0,0,3,1,0,2,214,226.6,197.0,220.0,64.7,0,0,0,0,9,1.81,0.79,2.6,19.14,10.0,,,,,,[],,235,105,173,115,138,78,210,107,0.17,0.0,0.07,0.24,1.76,1.29,232,141,210,35,302,131,392,148,0.83,0.28,0.0,MID,BOU,5.0
True,True,,,614574,0,0,0,0,0,0,3,1.5,,0,Alex,0.0,76,False,,,50,614574.jpg,0.9,False,Tóth,0.0,False,,a,3,91,8,0,0,0,0,0.0,1.6,Tóth.A,,,,,False,p614574,135,0,0,0,3,0,0,0,1,0,0,0,32,18.6,60.2,18.0,9.6,0,0,0,0,2,0.11,0.33,0.44,4.9,,,,,,,[],,359,166,276,151,315,160,339,159,0.07,0.0,0.22,0.29,3.27,2.0,360,216,338,110,394,185,520,217,1.33,0.0,0.0,MID,BOU,5.0
True,True,,,489888,0,0,0,0,0,0,3,1.5,,0,Amine,0.0,77,False,,,50,489888.jpg,2.2,False,Adli,0.2,False,,a,3,91,67,0,0,0,0,0.0,13.4,Adli,,,,,False,p489888,1074,3,2,3,17,0,0,0,2,0,0,4,241,272.6,235.9,260.0,76.1,0,0,0,0,10,2.6,1.62,4.22,18.22,,,,,,,[],,216,95,145,98,113,66,180,88,0.22,0.0,0.14,0.36,1.53,1.42,312,181,290,75,269,114,344,125,0.84,0.25,0.0,MID,BOU,5.0
True,True,0.0,,560262,0,0,0,0,0,0,3,2.6,,0,Junior,0.0,78,False,Foot injury - Unknown return date,2026-07-29T17:30:09.796802Z,75,560262.jpg,3.4,False,Kroupi,2.8,False,,i,3,91,113,0,0,0,0,0.0,15.1,Kroupi.Jr,,,,,False,p560262,1663,13,0,10,21,0,0,0,5,0,0,13,480,532.2,306.9,563.0,139.9,0,0,0,0,21,8.31,1.51,9.82,25.91,,,,,1.0,,[],,103,33,122,84,37,22,60,39,0.45,0.0,0.08,0.53,1.4,1.14,22,13,546,239,123,51,24,7,1.14,0.54,0.0,MID,BOU,7.5
True,True,,,444102,0,0,0,0,0,0,4,2.0,,0,Francisco Evanilson,0.0,79,False,,,60,444102.jpg,3.2,False,de Lima Barbosa,2.1,False,,a,3,91,115,0,0,0,0,0.0,19.2,Evanilson,,,,,False,p444102,2741,6,7,11,40,0,0,0,2,0,0,6,412,350.6,397.9,809.0,155.5,0,0,0,0,32,10.64,1.48,12.12,39.02,,,,,,,[],,171,15,78,2,14,7,48,10,0.35,0.0,0.05,0.4,1.28,1.31,84,22,478,52,152,13,135,22,1.05,0.36,0.0,FWD,BOU,6.0
True,True,,,168636,0,0,0,0,0,0,4,1.8,,0,Enes,0.0,80,False,,,55,168636.jpg,1.2,False,Ünal,0.2,False,,a,3,91,27,0,0,0,0,0.0,4.9,Enes Ünal,,,,,False,p168636,214,1,0,0,3,0,0,0,1,0,0,1,83,70.2,25.0,104.0,19.1,0,0,0,0,0,2.0,0.07,2.07,6.16,,,5.0,,,,[],,322,35,315,40,229,38,311,37,0.84,0.0,0.03,0.87,2.59,1.26,118,28,355,25,350,40,335,59,0.0,0.0,0.0,FWD,BOU,5.5
True,True,,,561245,0,0,0,0,0,0,4,2.0,,0,Álvaro,0.0,81,False,,,60,561245.jpg,0.0,False,Rodríguez,0.3,False,,a,3,91,0,0,0,0,0,0.0,0.0,Rodríguez,,,,,False,p561245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,,,,,,,[],,551,67,551,67,551,67,551,67,0.0,0.0,0.0,0.0,0.0,0.0,104,26,498,56,551,67,327,58,0.0,0.0,0.0,FWD,BOU,6.0
True,True,,,483067,0,0,0,0,0,0,2,0.0,0.0,0,António João,0.0,566,0,,,50,483067.jpg,0.0,False,Pereira de Albuquerque Tavares da Silva,0.2,False,,a,3,91,0,0,0,0,0,0.0,0.0,Silva,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,BOU,5.0
True,True,,,494928,0,0,0,0,0,0,2,0.0,0.0,0,Juanlu,0.0,573,0,,,45,494928.jpg,0.0,False,Sánchez,0.1,False,,a,3,91,0,0,0,0,0,0.0,0.0,Sanchez,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,DEF,BOU,4.5
True,True,,,200720,0,0,0,0,0,0,1,2.6,,0,Caoimhín,0.0,82,False,,,50,200720.jpg,3.9,False,Kelleher,5.7,False,,a,4,94,143,0,0,0,0,0.0,28.6,Kelleher,,,,,False,p200720,3330,0,0,10,49,0,3,0,1,0,109,11,570,913.8,23.0,0.0,93.8,0,0,0,0,37,0.0,0.22,0.22,53.48,,,,,,,[],,12,3,320,5,487,51,143,3,0.0,2.95,0.01,0.01,1.45,1.32,243,10,221,48,64,5,70,11,1.0,0.27,0.0,GK,BRE,5.0
True,True,,,507433,0,0,0,0,0,0,1,2.0,,0,Hákon Rafn,0.0,83,False,,,45,507433.jpg,1.0,False,Valdimarsson,0.1,False,,a,4,94,1,0,0,0,0,0.0,0.2,Valdimarsson,,,,,False,p507433,90,0,0,0,3,0,0,0,0,0,1,0,1,13.0,0.0,0.0,1.3,0,0,0,0,1,0.0,0.0,0.0,0.97,,,,,,,[],,365,31,466,49,454,43,383,31,0.0,1.0,0.0,0.0,0.97,3.0,454,37,153,39,364,31,408,49,1.0,0.0,0.0,GK,BRE,4.5
True,True,,,432830,0,0,0,0,0,0,2,2.5,,0,Nathan,0.0,84,False,,,55,432830.jpg,3.7,False,Collins,2.1,False,,a,4,94,129,0,0,0,0,0.0,23.5,Collins,,,,,False,p432830,2971,1,2,9,44,1,0,0,7,0,0,7,450,848.6,143.8,325.0,131.9,0,0,0,0,32,2.24,1.71,3.95,47.52,,,,,,,[],,20,8,206,54,86,10,73,16,0.07,0.0,0.05,0.12,1.44,1.33,155,19,392,161,79,32,122,45,0.97,0.27,0.0,DEF,BRE,5.5
True,True,,,444765,0,0,0,0,0,0,2,2.2,,0,Sepp,0.0,85,False,,,50,444765.jpg,3.5,False,van den Berg,0.7,False,,a,4,94,113,0,0,0,0,0.0,22.6,Van den Berg,,,,,False,p444765,2761,0,3,8,41,0,0,0,2,0,0,3,435,659.0,98.0,305.0,106.3,0,0,0,0,30,3.36,1.45,4.81,41.59,,,,,,,[],,58,25,239,76,97,13,115,34,0.11,0.0,0.05,0.16,1.36,1.34,290,55,268,134,103,42,223,79,0.98,0.26,0.0,DEF,BRE,5.0
True,True,,,249231,0,0,0,0,0,0,3,2.0,,0,Keane,0.0,86,False,,,55,249231.jpg,3.2,False,Lewis-Potter,0.5,False,,a,4,94,115,0,0,0,0,0.0,20.9,Lewis-Potter,,,,,False,p249231,1960,3,4,9,32,0,0,0,1,0,0,5,356,378.2,332.2,353.0,106.4,0,0,0,0,22,3.01,2.51,5.52,33.74,,,1.0,,,,[],,159,63,106,76,75,46,114,64,0.14,0.0,0.12,0.26,1.55,1.47,151,94,388,137,148,58,225,76,1.01,0.41,0.0,MID,BRE,5.5
True,True,,,191866,0,0,0,0,0,0,2,1.7,,0,Kristoffer,0.0,87,False,,,45,191866.jpg,2.8,False,Ajer,1.8,False,,a,4,94,76,0,0,0,0,0.0,16.9,Ajer,,,,,False,p191866,1805,0,2,5,32,0,0,0,4,0,0,1,211,401.4,59.1,165.0,62.7,0,0,0,0,20,0.69,0.73,1.42,31.51,,,,,,,[],,152,62,278,94,182,49,216,70,0.03,0.0,0.04,0.07,1.57,1.6,398,88,97,62,189,77,258,93,1.0,0.25,0.0,DEF,BRE,4.5
True,True,,,607464,0,0,0,0,0,0,2,1.7,,0,Michael,0.0,88,False,,,45,607464.jpg,3.1,False,Kayode,3.7,False,,a,4,94,113,0,0,0,0,0.0,25.1,Kayode,,,,,False,p607464,3258,1,2,10,49,1,0,0,8,0,0,9,494,613.8,470.2,130.0,121.7,0,0,0,0,37,1.28,2.89,4.17,52.65,,,,,,,[],,71,30,55,8,207,57,84,21,0.04,0.0,0.08,0.12,1.45,1.35,485,136,184,110,157,64,72,29,1.02,0.28,0.0,DEF,BRE,4.5
True,True,,,194010,0,0,0,0,0,0,2,1.7,,0,Rico,0.0,89,False,,,45,194010.jpg,2.1,False,Henry,0.2,False,,a,4,94,52,0,0,0,0,0.0,11.6,Henry,,,,,False,p194010,1322,0,2,4,22,0,0,0,2,0,0,0,144,151.6,82.0,35.0,26.9,0,0,0,0,14,0.18,0.54,0.72,23.91,,,,,,,[],,275,102,254,84,292,98,299,101,0.01,0.0,0.04,0.05,1.63,1.5,399,89,98,63,274,104,350,121,0.95,0.27,0.0,DEF,BRE,4.5
True,True,,,472713,0,0,0,0,0,0,2,1.7,,0,Aaron,0.0,90,False,,,45,472713.jpg,1.8,False,Hickey,0.1,False,,a,4,94,37,0,0,0,0,0.0,8.2,Hickey,,,,,False,p472713,679,0,0,2,9,0,0,0,1,0,0,0,105,101.4,17.1,43.0,16.0,0,0,0,0,8,0.44,0.17,0.61,9.03,,,,,,,[],,304,109,328,114,281,91,320,109,0.06,0.0,0.02,0.08,1.2,1.19,439,119,138,93,301,112,462,159,1.06,0.27,0.0,DEF,BRE,4.5
True,True,,,231065,0,0,0,0,0,0,2,1.7,,0,Ethan,0.0,91,False,,,45,231065.jpg,3.5,False,Pinnock,0.1,False,,a,4,94,14,0,0,0,0,0.0,3.1,Pinnock,,,,,False,p231065,318,0,0,1,5,1,0,0,1,0,0,2,53,88.6,1.2,33.0,12.3,0,0,0,0,4,0.01,0.06,0.07,3.7,,,,,,,[],,310,113,370,129,295,99,328,112,0.0,0.0,0.02,0.02,1.05,1.42,414,101,113,75,99,39,434,153,1.13,0.28,0.0,DEF,BRE,4.5
